corpus_id	file_id	token_id	sentence	token	begin	end
bible	2KI	13:7	For he didn't leave to Jehoahaz of the people any more than fifty horsemen, and ten chariots, and ten thousand footmen; for the king of Syria destroyed them, and made them like the dust in threshing.	footmen	111	118
bible	JOB	31:1	"I made a covenant with my eyes, how then should I look lustfully at a young woman?	eyes	27	31
bible	LUK	4:1	Jesus, full of the Holy Spirit, returned from the Jordan, and was led by the Spirit into the wilderness	Holy	19	23
bible	JER	36:29	Concerning Jehoiakim king of Judah you shall say, Thus says Yahweh: You have burned this scroll, saying, Why have you written therein, saying, The king of Babylon shall certainly come and destroy this land, and shall cause to cease from there man and animal?	scroll	89	95
bible	JOH	21:7	So when Simon Peter heard that it was the Lord, he wrapped his coat around him (for he was naked), and threw himself into the sea.	Simon	81	86
bible	EZR	8:11	Of the sons of Bebai, Zechariah the son of Bebai; and with him twenty-eight males.	Zechariah	22	31
bible	NUM	3:20	These are the families of the Levites according to their fathers' houses.	families	69	77
bible	ACT	15:3	They, being sent on their way by the assembly, passed through both Phoenicia and Samaria, declaring the conversion of the Gentiles.	Phoenicia	67	76
bible	LEV	4:26	All its fat he shall burn on the altar, like the fat of the sacrifice of peace offerings; and the priest shall make atonement for him concerning his sin, and he will be forgiven.	atonement	116	125
bible	EZE	29:15	It shall be the base of the kingdoms; neither shall it any more lift itself up above the nations: and I will diminish them, that they shall no more rule over the nations.	kingdoms	28	36
bible	JDG	11:26	While Israel lived in Heshbon and its towns, and in Aroer and its towns, and in all the cities that are along by the side of the Arnon, three hundred years; why didn't you recover them within that time?	Israel	6	12
bible	JOS	13:6	all the inhabitants of the hill country from Lebanon to Misrephoth Maim, even all the Sidonians; them will I drive out from before the children of Israel: only allocate it to Israel for an inheritance, as I have commanded you.	Maim	67	71
bible	ACT	7:43	You took up the tabernacle of Moloch, the star of your god Rephan, the figures which you made to worship.	Moloch	30	36
bible	JAM	2:19	The demons also believe, and shudder.	demons	46	52
bible	2KI	23:29	In his days Pharaoh Necoh king of Egypt went up against the king of Assyria to the river Euphrates: and king Josiah went against him; and Pharaoh Necoh killed him at Megiddo, when he had seen him.	Euphrates	89	98
bible	JER	44:22	so that Yahweh could no longer bear, because of the evil of your doings, and because of the abominations which you have committed; therefore your land has become a desolation, and an astonishment, and a curse, without inhabitant, as it is this day.	doings	65	71
bible	GEN	30:9	When Leah saw that she had finished bearing, she took Zilpah, her handmaid, and gave her to Jacob as a wife.	wife	103	107
bible	DEU	1:7	turn, and take your journey, and go to the hill country of the Amorites, and to all the places near there, in the Arabah, in the hill country, and in the lowland, and in the South, and by the seashore, the land of the Canaanites, and Lebanon, as far as the great river, the river Euphrates.	Canaanites	218	228
bible	GEN	36:7	For their substance was too great for them to dwell together, and the land of their travels couldn't bear them because of their livestock.	travels	84	91
bible	LUK	1:62	They made signs to his father, what he would have him called.	father	23	29
bible	MAR	12:26	But about the dead, that they are raised; haven't you read in the book of Moses, about the Bush, how God spoke to him, saying, 'I am the God of Abraham, the God of Isaac, and the God of Jacob' ?	Jacob	186	191
bible	1CO	3:7	So then neither he who plants is anything, nor he who waters, but God who gives the increase.	plants	23	29
bible	PSA	68:20	God is to us a God of deliverance.	deliverance	22	33
bible	ECC	4:16	Surely this also is vanity and a chasing after wind.	vanity	142	148
bible	ISA	33:23	They couldn't strengthen the foot of their mast.	mast	67	71
bible	PRO	7:6	For at the window of my house, I looked out through my lattice.	lattice	55	62
bible	JER	6:29	The bellows blow fiercely; the lead is consumed of the fire: in vain do they go on refining; for the wicked are not plucked away.	bellows	4	11
bible	MAT	7:5	First remove the beam out of your own eye, and then you can see clearly to remove the speck out of your brother's eye.	First	15	20
bible	JER	20:12	But, Yahweh of Armies, who tests the righteous, who sees the heart and the mind, let me see your vengeance on them; for to you have I revealed my cause.	vengeance	97	106
bible	LEV	5:17	"If anyone sins, and does any of the things which Yahweh has commanded not to be done; though he didn't know it, yet he is guilty, and shall bear his iniquity.	sins	11	15
bible	JER	46:13	The word that Yahweh spoke to Jeremiah the prophet, how that Nebuchadnezzar king of Babylon should come and strike the land of Egypt.	Nebuchadnezzar	61	75
bible	PSA	65:2	You who hear prayer, to you all men will come.	prayer	13	19
bible	MAT	14:9	The king was grieved, but for the sake of his oaths, and of those who sat at the table with him, he commanded it to be given,	table	81	86
bible	2KI	19:15	Hezekiah prayed before Yahweh, and said, "Yahweh, the God of Israel, who sit above the cherubim, you are the God, even you alone, of all the kingdoms of the earth.	cherubim	87	95
bible	NUM	13:13	Of the tribe of Asher, Sethur the son of Michael.	tribe	7	12
bible	EST	5:14	Then go in merrily with the king to the banquet."	banquet	203	210
bible	MAT	7:27	The rain came down, the floods came, and the winds blew, and beat on that house; and it fell--and great was its fall."	winds	45	50
bible	2CO	12:7	By reason of the exceeding greatness of the revelations, that I should not be exalted excessively, there was given to me a thorn in the flesh, a messenger of Satan to torment me, that I should not be exalted excessively.	messenger	145	154
bible	LEV	26:15	and if you shall reject my statutes, and if your soul abhors my ordinances, so that you will not do all my commandments, but break my covenant;	statutes	27	35
bible	1CH	19:2	So David sent messengers to comfort him concerning his father.	messengers	119	129
bible	LEV	6:16	They shall eat it in the court of the Tent of Meeting.	Tent	142	146
bible	EZE	46:14	You shall prepare a meal offering with it morning by morning, the sixth part of an ephah, and the third part of a hin of oil, to moisten the fine flour; a meal offering to Yahweh continually by a perpetual ordinance.	hin	114	117
bible	PSA	40:5	Many, Yahweh, my God, are the wonderful works which you have done, and your thoughts which are toward us.	thoughts	76	84
bible	JOB	16:15	I have sewed sackcloth on my skin, and have thrust my horn in the dust.	horn	54	58
bible	ACT	22:6	It happened that, as I made my journey, and came close to Damascus, about noon, suddenly there shone from the sky a great light around me.	journey	31	38
bible	REV	9:19	For the power of the horses is in their mouths, and in their tails.	tails	61	66
bible	REV	20:2	He seized the dragon, the old serpent, which is the devil and Satan, who deceives the whole inhabited earth, and bound him for a thousand years,	Satan	62	67
bible	MAR	10:14	But when Jesus saw it, he was moved with indignation, and said to them, "Allow the little children to come to me!	indignation	41	52
bible	1KI	9:7	then will I cut off Israel out of the land which I have given them; and this house, which I have made holy for my name, will I cast out of my sight; and Israel shall be a proverb and a byword among all peoples.	byword	185	191
bible	1SA	27:9	David struck the land, and saved neither man nor woman alive, and took away the sheep, and the cattle, and the donkeys, and the camels, and the clothing; and he returned, and came to Achish.	sheep	80	85
bible	2SA	5:20	David came to Baal Perazim, and David struck them there; and he said, "Yahweh has broken my enemies before me, like the breach of waters."	Baal	14	18
bible	2TI	2:14	Remind them of these things, charging them in the sight of the Lord, that they don't argue about words, to no profit, to the subverting of those who hear.	Lord	63	67
bible	EZR	7:25	You, Ezra, after the wisdom of your God who is in your hand, appoint magistrates and judges, who may judge all the people who are beyond the River, all such as know the laws of your God; and teach him who doesn't know them.	Ezra	5	9
bible	SON	7:12	Let's see whether the vine has budded, its blossom is open, and the pomegranates are in flower.	pomegranates	104	116
bible	GEN	24:61	Rebekah arose with her ladies.	Rebekah	0	7
bible	HEB	2:9	But we see him who has been made a little lower than the angels, Jesus, because of the suffering of death crowned with glory and honor, that by the grace of God he should taste of death for everyone.	angels	57	63
bible	ISA	17:12	Ah, the uproar of many peoples, who roar like the roaring of the seas; and the rushing of nations, that rush like the rushing of mighty waters!	Ah	0	2
bible	1KI	18:46	The hand of Yahweh was on Elijah; and he tucked his cloak into his belt and ran before Ahab to the entrance of Jezreel.	Elijah	26	32
bible	2KI	16:13	He burnt his burnt offering and his meal offering, and poured his drink offering, and sprinkled the blood of his peace offerings, on the altar.	meal	36	40
bible	PSA	79:4	We have become a reproach to our neighbors, a scoffing and derision to those who are around us.	derision	59	67
bible	1KI	20:31	Please let us put sackcloth on our bodies, and ropes on our heads, and go out to the king of Israel.	sackcloth	126	135
bible	JOB	7:2	As a servant who earnestly desires the shadow, as a hireling who looks for his wages,	hireling	52	60
bible	REV	12:16	The earth helped the woman, and the earth opened its mouth and swallowed up the river which the dragon spewed out of his mouth.	dragon	96	102
bible	NUM	31:29	Take it of their half, and give it to Eleazar the priest, for Yahweh's wave offering.	offering	76	84
bible	EZR	6:4	with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house.	courses	11	18
bible	ECC	2:23	For all his days are sorrows, and his travail is grief; yes, even in the night his heart takes no rest.	travail	38	45
bible	EXO	37:1	Bezalel made the ark of acacia wood.	acacia	24	30
bible	LEV	12:6	"'When the days of her purification are completed, for a son, or for a daughter, she shall bring to the priest at the door of the Tent of Meeting, a year old lamb for a burnt offering, and a young pigeon, or a turtledove, for a sin offering:	purification	23	35
bible	PRO	8:25	Before the mountains were settled in place, before the hills, I was brought forth;	hills	55	60
bible	TIT	2:3	and that older women likewise be reverent in behavior, not slanderers nor enslaved to much wine, teachers of that which is good;	slanderers	59	69
bible	MAT	10:29	"Aren't two sparrows sold for an assarion coin ?	coin	42	46
bible	2CO	1:7	Our hope for you is steadfast, knowing that, since you are partakers of the sufferings, so also are you of the comfort.	sufferings	76	86
bible	ISA	34:7	The wild oxen will come down with them, and the young bulls with the mighty bulls; and their land will be drunken with blood, and their dust made greasy with fat.	dust	136	140
bible	PSA	130:2	Let your ears be attentive to the voice of my petitions.	petitions	67	76
bible	EZE	17:19	Therefore thus says the Lord Yahweh: As I live, surely my oath that he has despised, and my covenant that he has broken, I will even bring it on his own head.	covenant	92	100
bible	1SA	15:3	Now go and strike Amalek, and utterly destroy all that they have, and don't spare them; but kill both man and woman, infant and nursing baby, ox and sheep, camel and donkey.'"	infant	117	123
bible	EXO	27:18	The length of the court shall be one hundred cubits, and the breadth fifty every where, and the height five cubits, of fine twined linen, and their sockets of brass.	brass	159	164
bible	EXO	34:18	Seven days you shall eat unleavened bread, as I commanded you, at the time appointed in the month Abib; for in the month Abib you came out from Egypt.	days	53	57
bible	2CH	31:13	Jehiel, and Azaziah, and Nahath, and Asahel, and Jerimoth, and Jozabad, and Eliel, and Ismachiah, and Mahath, and Benaiah, were overseers under the hand of Conaniah and Shimei his brother, by the appointment of Hezekiah the king, and Azariah the ruler of God's house.	overseers	128	137
bible	JER	48:33	Gladness and joy is taken away from the fruitful field and from the land of Moab; and I have caused wine to cease from the wine presses: none shall tread with shouting; the shouting shall be no shouting.	Gladness	0	8
bible	DAN	9:8	Lord, to us belongs confusion of face, to our kings, to our princes, and to our fathers, because we have sinned against you.	kings	46	51
bible	2KI	22:18	But to the king of Judah, who sent you to inquire of Yahweh, thus you shall tell him, "Thus says Yahweh, the God of Israel: 'Concerning the words which you have heard,	words	140	145
bible	PSA	25:7	Don't remember the sins of my youth, nor my transgressions.	sins	19	23
bible	1CH	4:27	Shimei had sixteen sons and six daughters; but his brothers didn't have many children, neither did all their family multiply like the children of Judah.	brothers	51	59
bible	LEV	26:26	When I break your staff of bread, ten women shall bake your bread in one oven, and they shall deliver your bread again by weight: and you shall eat, and not be satisfied.	oven	73	77
bible	JDG	19:1	It happened in those days, when there was no king in Israel, that there was a certain Levite living on the farther side of the hill country of Ephraim, who took to him a concubine out of Bethlehem Judah.	hill	127	131
bible	EZE	12:19	and tell the people of the land, Thus says the Lord Yahweh concerning the inhabitants of Jerusalem, and the land of Israel: They shall eat their bread with fearfulness, and drink their water in dismay, that her land may be desolate, and all that is therein, because of the violence of all those who dwell therein.	fearfulness	156	167
bible	ECC	3:7	a time to tear, and a time to sew; a time to keep silence, and a time to speak;	silence	50	57
bible	MAT	23:28	Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.	hypocrisy	81	90
bible	COL	3:18	Wives, be in subjection to your husbands, as is fitting in the Lord.	subjection	13	23
bible	1TH	3:10	night and day praying exceedingly that we may see your face, and may perfect that which is lacking in your faith?	faith	107	112
bible	NEH	5:12	Then I called the priests, and took an oath of them, that they would do according to this promise.	promise	196	203
bible	MAT	17:20	For most certainly I tell you, if you have faith as a grain of mustard seed, you will tell this mountain, 'Move from here to there,' and it will move; and nothing will be impossible for you.	mustard	107	114
bible	ZEP	2:6	The sea coast will be pastures, with cottages for shepherds and folds for flocks.	shepherds	50	59
bible	2KI	6:20	Yahweh opened their eyes, and they saw; and behold, they were in the midst of Samaria.	Yahweh	121	127
bible	JOH	11:47	The chief priests therefore and the Pharisees gathered a council, and said, "What are we doing?	council	57	64
bible	ISA	11:11	It will happen in that day that the Lord will set his hand again the second time to recover the remnant that is left of his people from Assyria, from Egypt, from Pathros, from Cush, from Elam, from Shinar, from Hamath, and from the islands of the sea.	Cush	176	180
bible	JOS	15:7	The border went up to Debir from the valley of Achor, and so northward, looking toward Gilgal, that is over against the ascent of Adummim, which is on the south side of the river.	border	4	10
bible	JOH	14:30	I will no more speak much with you, for the prince of the world comes, and he has nothing in me.	prince	44	50
bible	EZE	38:16	and you shall come up against my people Israel, as a cloud to cover the land: it shall happen in the latter days, that I will bring you against my land, that the nations may know me, when I shall be sanctified in you, Gog, before their eyes.	Gog	218	221
bible	1KI	10:19	There were six steps to the throne, and the top of the throne was round behind; and there were stays on either side by the place of the seat, and two lions standing beside the stays.	seat	136	140
bible	PSA	50:2	Out of Zion, the perfection of beauty, God shines forth.	perfection	17	27
bible	GEN	8:21	Yahweh said in his heart, "I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.	everything	217	227
bible	1CH	21:27	Yahweh commanded the angel; and he put up his sword again into its sheath.	sword	46	51
bible	DAN	4:24	this is the interpretation, O king, and it is the decree of the Most High, which has come on my lord the king:	decree	50	56
bible	1KI	14:11	He who dies of Jeroboam in the city shall the dogs eat; and he who dies in the field shall the birds of the sky eat: for Yahweh has spoken it."'	sky	108	111
bible	1SA	9:8	The servant answered Saul again, and said, "Behold, I have in my hand the fourth part of a shekel of silver.	part	81	85
bible	GEN	37:25	They sat down to eat bread, and they lifted up their eyes and looked, and saw a caravan of Ishmaelites was coming from Gilead, with their camels bearing spices and balm and myrrh, going to carry it down to Egypt.	myrrh	173	178
bible	ACT	9:34	Peter said to him, "Aeneas, Jesus Christ heals you.	Aeneas	20	26
bible	ECC	8:11	Because sentence against an evil work is not executed speedily, therefore the heart of the sons of men is fully set in them to do evil.	work	33	37
bible	2CO	7:5	For even when we had come into Macedonia, our flesh had no relief, but we were afflicted on every side.	Macedonia	31	40
bible	DEU	3:8	We took the land at that time out of the hand of the two kings of the Amorites who were beyond the Jordan, from the valley of the Arnon to Mount Hermon.	Jordan	99	105
bible	HOS	13:2	Now they sin more and more, and have made themselves molten images of their silver, even idols according to their own understanding, all of them the work of the craftsmen.	craftsmen	161	170
bible	1SA	24:10	Behold, this day your eyes have seen how that Yahweh had delivered you today into my hand in the cave.	cave	97	101
bible	LEV	6:30	No sin offering, of which any of the blood is brought into the Tent of Meeting to make atonement in the Holy Place, shall be eaten: it shall be burned with fire.	atonement	87	96
bible	MAT	6:26	See the birds of the sky, that they don't sow, neither do they reap, nor gather into barns.	birds	8	13
bible	PRO	19:18	Discipline your son, for there is hope; don't be a willing party to his death.	death	72	77
bible	REV	9:2	The sun and the air were darkened because of the smoke from the pit.	pit	169	172
bible	HEB	13:17	Obey your leaders and submit to them, for they watch on behalf of your souls, as those who will give account, that they may do this with joy, and not with groaning, for that would be unprofitable for you.	account	101	108
bible	JOB	32:18	The spirit within me constrains me.	spirit	28	34
bible	EZE	38:12	to take the spoil and to take the prey; to turn your hand against the waste places that are [now] inhabited, and against the people who are gathered out of the nations, who have gotten livestock and goods, who dwell in the middle of the earth.	nations	160	167
bible	GEN	19:14	Lot went out, and spoke to his sons-in-law, who were pledged to marry his daughters, and said, "Get up!	daughters	74	83
bible	PSA	17:7	Show your marvelous loving kindness, you who save those who take refuge by your right hand from their enemies.	refuge	65	71
bible	ROM	6:1	Shall we continue in sin, that grace may abound?	grace	55	60
bible	JOS	10:33	Then Horam king of Gezer came up to help Lachish; and Joshua struck him and his people, until he had left him none remaining.	Joshua	54	60
bible	2SA	20:14	He went through all the tribes of Israel to Abel, and to Beth Maacah, and all the Berites: and they were gathered together, and went also after him.	Beth	57	61
bible	MAR	13:27	Then he will send out his angels, and will gather together his chosen ones from the four winds, from the ends of the earth to the ends of the sky.	earth	117	122
bible	JOB	31:30	(yes, I have not allowed my mouth to sin by asking his life with a curse);	life	55	59
bible	MIC	4:10	Be in pain, and labor to bring forth, daughter of Zion, like a woman in travail; for now you will go forth out of the city, and will dwell in the field, and will come even to Babylon.	field	146	151
bible	EZE	11:11	This shall not be your caldron, neither shall you be the meat in its midst; I will judge you in the border of Israel;	caldron	23	30
bible	NUM	1:24	Of the children of Gad, their generations, by their families, by their fathers' houses, according to the number of the names, from twenty years old and upward, all who were able to go out to war;	generations	30	41
bible	ISA	3:12	As for my people, children are their oppressors, and women rule over them.	children	18	26
bible	GEN	22:13	Abraham lifted up his eyes, and looked, and saw that behind him was a ram caught in the thicket by his horns.	horns	103	108
bible	JER	32:3	For Zedekiah king of Judah had shut him up, saying, Why do you prophesy, and say, Thus says Yahweh, Behold, I will give this city into the hand of the king of Babylon, and he shall take it;	Babylon	159	166
bible	JER	38:7	Now when Ebedmelech the Ethiopian, a eunuch, who was in the king's house, heard that they had put Jeremiah in the dungeon (the king then sitting in the gate of Benjamin),	dungeon	114	121
bible	LEV	23:43	that your generations may know that I made the children of Israel to dwell in booths, when I brought them out of the land of Egypt.	generations	10	21
bible	JER	48:3	The sound of a cry from Horonaim, desolation and great destruction!	desolation	34	44
bible	JOB	31:1	"I made a covenant with my eyes, how then should I look lustfully at a young woman?	woman	77	82
bible	JUD	1:14	About these also Enoch, the seventh from Adam, prophesied, saying, "Behold, the Lord came with ten thousands of his holy ones,	Enoch	17	22
bible	PSA	89:23	I will beat down his adversaries before him, and strike those who hate him.	adversaries	21	32
bible	ECC	2:8	I also gathered silver and gold for myself, and the treasure of kings and of the provinces.	treasure	52	60
bible	GEN	43:30	He entered into his room, and wept there.	room	107	111
bible	PSA	60:1	A teaching poem by David, when he fought with Aram Naharaim and with Aram Zobah, and Joab returned, and killed twelve thousand of Edom in the Valley of Salt.	poem	80	84
bible	JDG	14:19	The Spirit of Yahweh came mightily on him, and he went down to Ashkelon, and struck thirty men of them, and took their spoil, and gave the changes of clothing to those who declared the riddle.	spoil	119	124
bible	PSA	16:5	Yahweh assigned my portion and my cup.	portion	19	26
bible	ACT	10:19	While Peter was pondering the vision, the Spirit said to him, "Behold, three men seek you.	vision	30	36
bible	MAT	23:27	For you are like whitened tombs, which outwardly appear beautiful, but inwardly are full of dead men's bones, and of all uncleanness.	men	145	148
bible	GEN	27:15	Rebekah took the good clothes of Esau, her elder son, which were with her in the house, and put them on Jacob, her younger son.	Rebekah	0	7
bible	ACT	28:19	But when the Jews spoke against it, I was constrained to appeal to Caesar, not that I had anything about which to accuse my nation.	Caesar	67	73
bible	PSA	95:2	Let's come before his presence with thanksgiving.	thanksgiving	36	48
bible	PSA	78:43	how he set his signs in Egypt, his wonders in the field of Zoan,	field	50	55
bible	ROM	11:22	Toward those who fell, severity; but toward you, goodness, if you continue in his goodness; otherwise you also will be cut off.	severity	66	74
bible	EZE	23:8	Neither has she left her prostitution since [the days of] Egypt; for in her youth they lay with her, and they handled the bosom of her virginity; and they poured out their prostitution on her.	virginity	135	144
bible	ACT	19:25	whom he gathered together, with the workmen of like occupation, and said, "Sirs, you know that by this business we have our wealth.	occupation	52	62
bible	ISA	9:18	It devours the briers and thorns; yes, it kindles in the thickets of the forest, and they roll upward in a column of smoke.	briers	49	55
bible	PSA	81:16	I will satisfy you with honey out of the rock."	rock	103	107
bible	2CO	1:5	For as the sufferings of Christ abound to us, even so our comfort also abounds through Christ.	comfort	58	65
bible	2KI	3:25	They beat down the cities; and on every good piece of land they cast every man his stone, and filled it; and they stopped all the springs of water, and felled all the good trees, until in Kir Hareseth only they left its stones; however the men armed with slings went about it, and struck it.	slings	255	261
bible	MAR	12:18	There came to him Sadducees, who say that there is no resurrection.	resurrection	54	66
bible	NUM	33:41	They traveled from Mount Hor, and encamped in Zalmonah.	Hor	25	28
bible	DEU	33:28	Israel dwells in safety; the fountain of Jacob alone, In a land of grain and new wine.	wine	81	85
bible	MAR	1:14	Now after John was taken into custody, Jesus came into Galilee, preaching the Good News of the Kingdom of God,	Galilee	55	62
bible	NEH	7:63	Of the priests: the children of Hobaiah, the children of Hakkoz, the children of Barzillai, who took a wife of the daughters of Barzillai the Gileadite, and was called after their name.	daughters	115	124
bible	DAN	6:8	Now, O king, establish the decree, and sign the writing, that it not be changed, according to the law of the Medes and Persians, which doesn't alter.	Persians	119	127
bible	ZEP	1:8	It will happen in the day of Yahweh's sacrifice, that I will punish the princes, the king's sons, and all those who are clothed with foreign clothing.	sacrifice	38	47
bible	ROM	11:26	Even as it is written, "There will come out of Zion the Deliverer, and he will turn away ungodliness from Jacob.	Deliverer	89	98
bible	EXO	36:21	Ten cubits was the length of a board, and a cubit and a half the breadth of each board.	cubits	4	10
bible	ROM	14:1	Now accept one who is weak in faith, but not for disputes over opinions.	disputes	49	57
bible	LEV	18:13	"'You shall not uncover the nakedness of your mother's sister: for she is your mother's near kinswoman.	nakedness	28	37
bible	1KI	1:5	Then he prepared him chariots and horsemen, and fifty men to run before him.	chariots	97	105
bible	REV	21:23	The city has no need for the sun, neither of the moon, to shine, for the very glory of God illuminated it, and its lamp is the Lamb.	Lamb	127	131
bible	GAL	1:19	But of the other apostles I saw no one, except James, the Lord's brother.	James	47	52
bible	1KI	7:20	There were capitals above also on the two pillars, close by the belly which was beside the network: and the pomegranates were two hundred, in rows around on the other capital.	pomegranates	108	120
bible	JER	52:17	The Chaldeans broke the pillars of brass that were in the house of Yahweh, and the bases and the bronze sea that were in the house of Yahweh in pieces, and carried all the of their brass to Babylon.	pieces	144	150
bible	2CH	35:15	The singers the sons of Asaph were in their place, according to the commandment of David, and Asaph, and Heman, and Jeduthun the king's seer; and the porters were at every gate: they didn't need to depart from their service; for their brothers the Levites prepared for them.	Heman	105	110
bible	JOS	22:20	That man didn't perish alone in his iniquity.'"	iniquity	156	164
bible	DAN	3:22	Therefore because the king's commandment was urgent, and the furnace exceeding hot, the flame of the fire killed those men who took up Shadrach, Meshach, and Abednego.	Shadrach	135	143
bible	1KI	21:20	Ahab said to Elijah, "Have you found me, my enemy?"	Ahab	0	4
bible	ISA	3:5	The child will behave himself proudly against the old man, and the base against the honorable.	child	85	90
bible	NUM	2:18	"On the west side shall be the standard of the camp of Ephraim according to their divisions: and the prince of the children of Ephraim shall be Elishama the son of Ammihud.	prince	101	107
bible	JOB	30:29	I am a brother to jackals, and a companion to ostriches.	companion	33	42
bible	PSA	119:133	Don't let any iniquity have dominion over me.	dominion	65	73
bible	LEV	2:5	If your offering is a meal offering of the griddle, it shall be of unleavened fine flour, mixed with oil.	flour	83	88
bible	DEU	28:53	You shall eat the fruit of your own body, the flesh of your sons and of your daughters, whom Yahweh your God has given you, in the siege and in the distress with which your enemies shall distress you.	enemies	173	180
bible	ISA	1:6	From the sole of the foot even to the head there is no soundness in it: wounds, welts, and open sores.	welts	80	85
bible	LEV	9:13	They delivered the burnt offering to him, piece by piece, and the head: and he burned them upon the altar.	offering	25	33
bible	ISA	34:15	The arrow snake will make her nest there, and lay, hatch, and gather under her shade.	nest	30	34
bible	DAN	3:5	that whenever you hear the sound of the horn, flute, zither, lyre, harp, pipe, and all kinds of music, you fall down and worship the golden image that Nebuchadnezzar the king has set up;	zither	53	59
bible	EZE	3:26	and I will make your tongue stick to the roof of your mouth, that you shall be mute, and shall not be to them a reprover; for they are a rebellious house.	tongue	21	27
bible	EZE	13:22	Because with lies you have grieved the heart of the righteous, whom I have not made sad; and strengthened the hands of the wicked, that he should not return from his wicked way, and be saved alive:	lies	13	17
bible	RUT	3:13	Lie down until the morning."	morning	276	283
bible	JOS	21:3	The children of Israel gave to the Levites out of their inheritance, according to the commandment of Yahweh, these cities with their suburbs.	Israel	16	22
bible	EST	7:8	Then the king returned out of the palace garden into the place of the banquet of wine; and Haman had fallen on the couch where Esther was.	Esther	127	133
bible	ACT	4:25	who by the mouth of your servant, David, said, 'Why do the nations rage, and the peoples plot a vain thing?	rage	67	71
bible	JER	33:25	Thus says Yahweh: If my covenant of day and night fails, if I have not appointed the ordinances of heaven and earth;	ordinances	85	95
bible	JER	51:54	The sound of a cry from Babylon, and of great destruction from the land of the Chaldeans!	destruction	46	57
bible	REV	17:6	I saw the woman drunken with the blood of the saints, and with the blood of the martyrs of Jesus.	woman	10	15
bible	EZE	23:42	The voice of a multitude being at ease was with her: and with men of the common sort were brought drunkards from the wilderness; and they put bracelets on their hands [twain], and beautiful crowns on their heads.	drunkards	98	107
bible	OBA	1:14	Don't deliver up those of his who remain in the day of distress.	distress	121	129
bible	ZEC	13:6	One will say to him, 'What are these wounds between your arms?'	wounds	37	43
bible	MAT	11:16	It is like children sitting in the marketplaces, who call to their companions	marketplaces	81	93
bible	MAR	12:12	They tried to seize him, but they feared the multitude; for they perceived that he spoke the parable against them.	parable	93	100
bible	LEV	19:29	"'Don't profane your daughter, to make her a prostitute; lest the land fall to prostitution, and the land become full of wickedness.	prostitution	79	91
bible	ISA	49:13	Sing, heavens; and be joyful, earth; and break forth into singing, mountains: for Yahweh has comforted his people, and will have compassion on his afflicted.	earth	30	35
bible	MAT	13:3	He spoke to them many things in parables, saying, "Behold, a farmer went out to sow.	parables	32	40
bible	PRO	1:22	How long will mockers delight themselves in mockery, and fools hate knowledge?	mockers	68	75
bible	DEU	28:36	Yahweh will bring you, and your king whom you shall set over you, to a nation that you have not known, you nor your fathers; and there you shall serve other gods, wood and stone.	wood	163	167
bible	EXO	37:8	He made the cherubim of one piece with the mercy seat at its two ends.	mercy	103	108
bible	ISA	46:8	"Remember this, and show yourselves men; bring it again to mind, you transgressors.	transgressors	69	82
bible	EXO	28:11	With the work of an engraver in stone, like the engravings of a signet, you shall engrave the two stones, according to the names of the children of Israel: you shall make them to be enclosed in settings of gold.	signet	64	70
bible	JOS	19:46	Me Jarkon, and Rakkon, with the border over against Joppa.	border	32	38
bible	LUK	5:10	Jesus said to Simon, "Don't be afraid.	Jesus	80	85
bible	2CH	2:17	Solomon numbered all the foreigners who were in the land of Israel, after the numbering with which David his father had numbered them; and they were found one hundred fifty-three thousand six hundred.	numbering	78	87
bible	2CO	1:1	Paul, an apostle of Christ Jesus through the will of God, and Timothy our brother, to the assembly of God which is at Corinth, with all the saints who are in the whole of Achaia:	assembly	90	98
bible	PRO	23:19	Listen, my son, and be wise, and keep your heart on the right path!	son	11	14
bible	DEU	4:1	Now, Israel, listen to the statutes and to the ordinances, which I teach you, to do them; that you may live, and go in and possess the land which Yahweh, the God of your fathers, gives you.	statutes	27	35
bible	LEV	19:31	"'Don't turn to those who are mediums, nor to the wizards.	wizards	50	57
bible	1CO	10:27	But if one of those who don't believe invites you to a meal, and you are inclined to go, eat whatever is set before you, asking no questions for the sake of conscience.	conscience	157	167
bible	JAM	4:9	Let your laughter be turned to mourning, and your joy to gloom.	mourning	56	64
bible	LUK	14:24	For I tell you that none of those men who were invited will taste of my supper.'"	supper	72	78
bible	MAR	4:30	Or with what parable will we illustrate it?	parable	61	68
bible	JER	26:18	Micah the Morashtite prophesied in the days of Hezekiah king of Judah; and he spoke to all the people of Judah, saying, Thus says Yahweh of Armies: Zion shall be plowed as a field, and Jerusalem shall become heaps, and the mountain of the house as the high places of a forest.	Micah	0	5
bible	ISA	45:3	I will give you the treasures of darkness, and hidden riches of secret places, that you may know that it is I, Yahweh, who call you by your name, even the God of Israel.	riches	54	60
bible	GEN	35:20	Jacob set up a pillar on her grave.	Jacob	0	5
bible	GEN	46:29	Joseph prepared his chariot, and went up to meet Israel, his father, in Goshen.	Goshen	72	78
bible	JOB	36:16	Yes, he would have allured you out of distress, into a broad place, where there is no restriction.	restriction	86	97
