corpus_id,file_id,token_id,sentence,token,begin,end
bible,1PE,02:05,"You also, as living stones, are built up as a spiritual house, to be a holy priesthood, to offer up spiritual sacrifices, acceptable to God through Jesus Christ.",priesthood,76,86
bible,2CO,03:14,"But their minds were hardened, for until this very day at the reading of the old covenant the same veil remains, because in Christ it passes away.",reading,62,69
bible,ISA,34:17:00,"He has cast the lot for them, and his hand has divided it to them with a measuring line.",lot,16,19
bible,EZE,45:07:00,"[Whatever is] for the prince [shall be] on the one side and on the other side of the holy offering and of the possession of the city, in front of the holy offering and in front of the possession of the city, on the west side westward, and on the east side eastward; and in length answerable to one of the portions, from the west border to the east border.",length,273,279
bible,HEB,03:12,"Beware, brothers, lest perhaps there be in any one of you an evil heart of unbelief, in falling away from the living God;",heart,66,71
bible,ISA,38:16:00,"Lord, men live by these things; and my spirit finds life in all of them: you restore me, and cause me to live.",men,6,9
bible,EST,05:05,"Then the king said, ""Bring Haman quickly, so that it may be done as Esther has said.""",Esther,68,74
bible,1TI,02:09,"In the same way, that women also adorn themselves in decent clothing, with modesty and propriety; not just with braided hair, gold, pearls, or expensive clothing;",pearls,132,138
bible,LUK,06:01,"Now it happened on the second Sabbath after the first, that he was going through the grain fields.",grain,85,90
bible,MAT,13:05,"Others fell on rocky ground, where they didn't have much soil, and immediately they sprang up, because they had no depth of earth.",soil,57,61
bible,JER,38:22:00,"Your feet are sunk in the mire, they have turned away back.",mire,242,246
bible,NUM,29:09:00,"and their meal offering, fine flour mixed with oil, three tenth parts for the bull, two tenth parts for the one ram,",ram,112,115
bible,JOS,19:09,Out of the part of the children of Judah was the inheritance of the children of Simeon; for the portion of the children of Judah was too much for them.,Simeon,80,86
bible,2CH,09:24,"They brought every man his tribute, vessels of silver, and vessels of gold, and clothing, armor, and spices, horses, and mules, a rate year by year.",tribute,27,34
bible,ISA,03:24,"It shall happen that instead of sweet spices, there shall be rottenness; instead of a belt, a rope; instead of well set hair, baldness; instead of a robe, a wearing of sackcloth; and branding instead of beauty.",baldness,126,134
bible,ACT,07:11,Our fathers found no food.,fathers,83,90
bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98
bible,1CH,12:40,"Moreover those who were near to them, as far as Issachar and Zebulun and Naphtali, brought bread on donkeys, and on camels, and on mules, and on oxen, food of meal, cakes of figs, and clusters of raisins, and wine, and oil, and cattle, and sheep in abundance: for there was joy in Israel.",donkeys,100,107
bible,EZE,39:15:00,"Those who pass through the land shall pass through; and when any sees a man's bone, then shall he set up a sign by it, until the undertakers have buried it in the valley of Hamon Gog.",Gog,179,182
bible,DEU,07:05,"But you shall deal with them like this: you shall break down their altars, and dash their pillars in pieces, and cut down their Asherim, and burn their engraved images with fire.",altars,67,73
bible,EZE,32:24:00,"There is Elam and all her multitude around her grave; all of them slain, fallen by the sword, who are gone down uncircumcised into the lower parts of the earth, who caused their terror in the land of the living, and have borne their shame with those who go down to the pit.",multitude,26,35
bible,NEH,13:15,"In those days saw I in Judah some men treading winepresses on the Sabbath, and bringing in sheaves, and loading donkeys; as also wine, grapes, and figs, and all kinds of burdens, which they brought into Jerusalem on the Sabbath day: and I testified against them in the day in which they sold food.",sheaves,91,98
bible,LEV,18:26,"You therefore shall keep my statutes and my ordinances, and shall not do any of these abominations; neither the native-born, nor the stranger who lives as a foreigner among you;",abominations,86,98
bible,NUM,32:33:00,"Moses gave to them, even to the children of Gad, and to the children of Reuben, and to the half-tribe of Manasseh the son of Joseph, the kingdom of Sihon king of the Amorites, and the kingdom of Og king of Bashan, the land, according to its cities and borders, even the cities of the surrounding land.",Gad,44,47
bible,EZE,24:03:00,"Utter a parable to the rebellious house, and tell them, Thus says the Lord Yahweh, Set on the caldron, set it on, and also pour water into it:",caldron,94,101
bible,ISA,49:24:00,"Shall the prey be taken from the mighty, or the lawful captives be delivered?",prey,10,14
bible,JER,08:05,"they hold fast deceit, they refuse to return.",deceit,93,99
bible,MAR,13:21,"Then if anyone tells you, 'Look, here is the Christ!'",anyone,8,14
bible,PRO,06:03,Press your plea with your neighbor.,plea,127,131
bible,PSA,30:10:00,"Hear, Yahweh, and have mercy on me.",mercy,23,28
bible,EZE,33:06:00,"But if the watchman sees the sword come, and doesn't blow the trumpet, and the people aren't warned, and the sword comes, and take any person from among them; he is taken away in his iniquity, but his blood will I require at the watchman's hand.",person,135,141
bible,EXO,29:05:00,"You shall take the garments, and put on Aaron the coat, the robe of the ephod, the ephod, and the breastplate, and clothe him with the skillfully woven band of the ephod;",robe,60,64
bible,ISA,66:19:00,"""I will set a sign among them, and I will send such as escape of them to the nations, to Tarshish, Pul, and Lud, who draw the bow, to Tubal and Javan, to the islands afar off, who have not heard my fame, neither have seen my glory; and they shall declare my glory among the nations.",Tubal,134,139
bible,EPH,01:23,"which is his body, the fullness of him who fills all in all.",fullness,23,31
bible,JOB,41:23:00,The flakes of his flesh are joined together.,flakes,4,10
bible,PSA,22:18,They cast lots for my clothing.,clothing,58,66
bible,PRO,14:35,"The king's favor is toward a servant who deals wisely, but his wrath is toward one who causes shame.",favor,11,16
bible,1PE,03:21,"This is a symbol of baptism, which now saves you--not the putting away of the filth of the flesh, but the answer of a good conscience toward God, through the resurrection of Jesus Christ,",conscience,123,133
bible,EZE,31:07:00,"Thus was it beautiful in its greatness, in the length of its branches; for its root was by many waters.",greatness,29,38
bible,EXO,28:20:00,"and the fourth row a chrysolite, an onyx, and a jasper: they shall be enclosed in gold in their settings.",onyx,36,40
bible,ISA,44:14:00,"He plants a fir tree, and the rain nourishes it.",plants,134,140
bible,NUM,35:19:00,"The avenger of blood shall himself put the murderer to death: when he meets him, he shall put him to death.",murderer,43,51
bible,REV,17:15,"He said to me, ""The waters which you saw, where the prostitute sits, are peoples, multitudes, nations, and languages.",languages,107,116
bible,LUK,13:12,"When Jesus saw her, he called her, and said to her, ""Woman, you are freed from your infirmity.""",infirmity,84,93
bible,DAN,03:10,"You, O king, have made a decree, that every man that shall hear the sound of the horn, flute, zither, lyre, harp, pipe, and all kinds of music, shall fall down and worship the golden image;",pipe,114,118
bible,EPH,01:05,"having predestined us for adoption as children through Jesus Christ to himself, according to the good pleasure of his desire,",pleasure,102,110
bible,2KI,04:02,"She said, ""Your handmaid has nothing in the house, except a pot of oil.""",handmaid,103,111
bible,2CH,21:17,"and they came up against Judah, and broke into it, and carried away all the substance that was found in the king's house, and his sons also, and his wives; so that there was never a son left him, except Jehoahaz, the youngest of his sons.",wives,149,154
bible,ZEC,10:05,"They shall be as mighty men, treading down muddy streets in the battle; and they shall fight, because Yahweh is with them; and the riders on horses will be confounded.",Yahweh,102,108
bible,HOS,02:04,"Indeed, on her children I will have no mercy; for they are children of unfaithfulness;",unfaithfulness,71,85
bible,EXO,35:12:00,"the ark, and its poles, the mercy seat, the veil of the screen;",seat,34,38
bible,2TI,02:20,"Some are for honor, and some for dishonor.",dishonor,134,142
bible,NUM,34:23:00,"Of the children of Joseph: of the tribe of the children of Manasseh a prince, Hanniel the son of Ephod.",prince,70,76
bible,EZE,30:08:00,"They shall know that I am Yahweh, when I have set a fire in Egypt, and all her helpers are destroyed.",Egypt,60,65
bible,NUM,04:42,"Those who were numbered of the families of the sons of Merari, by their families, by their fathers' houses,",fathers,91,98
bible,1CO,14:34,"let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.",subjection,114,124
bible,PSA,119:72,The law of your mouth is better to me than thousands of pieces of gold and silver.,pieces,56,62
bible,PSA,118:07:00,Therefore I will look in triumph at those who hate me.,triumph,71,78
bible,JOE,02:11,"Yahweh thunders his voice before his army; for his forces are very great; for he is strong who obeys his command; for the day of Yahweh is great and very awesome, and who can endure it?",day,122,125
bible,EST,06:08,"let royal clothing be brought which the king uses to wear, and the horse that the king rides on, and on the head of which a crown royal is set.",clothing,10,18
bible,LUK,18:13,"But the tax collector, standing far away, wouldn't even lift up his eyes to heaven, but beat his breast, saying, 'God, be merciful to me, a sinner!'",collector,12,21
bible,ZEC,10:03,"My anger is kindled against the shepherds, and I will punish the male goats; For Yahweh of Armies has visited his flock, the house of Judah, and will make them as his majestic horse in the battle.",shepherds,32,41
bible,LUK,15:22,"""But the father said to his servants, 'Bring out the best robe, and put it on him.",robe,58,62
bible,1CH,09:23,"So they and their children had the oversight of the gates of the house of Yahweh, even the house of the tent, by wards.",tent,104,108
bible,EXO,09:01,"Then Yahweh said to Moses, ""Go in to Pharaoh, and tell him, 'This is what Yahweh, the God of the Hebrews, says: ""Let my people go, that they may serve me.",Hebrews,97,104
bible,JER,03:06,"Moreover, Yahweh said to me in the days of Josiah the king, ""Have you seen that which backsliding Israel has done?",backsliding,86,97
bible,DEU,10:03,"So I made an ark of acacia wood, and cut two tables of stone like the first, and went up onto the mountain, having the two tables in my hand.",acacia,20,26
bible,2KI,20:16,"Isaiah said to Hezekiah, ""Hear the word of Yahweh.",Isaiah,0,6
bible,NEH,11:17,"and Mattaniah the son of Mica, the son of Zabdi, the son of Asaph, who was the chief to begin the thanksgiving in prayer, and Bakbukiah, the second among his brothers; and Abda the son of Shammua, the son of Galal, the son of Jeduthun.",Mica,25,29
bible,LEV,14:06,"As for the living bird, he shall take it, and the cedar wood, and the scarlet, and the hyssop, and shall dip them and the living bird in the blood of the bird that was killed over the running water.",hyssop,87,93
bible,ISA,19:11,"How do you say to Pharaoh, ""I am the son of the wise, the son of ancient kings?""",Pharaoh,126,133
bible,LUK,01:09,"according to the custom of the priest's office, his lot was to enter into the temple of the Lord and burn incense.",custom,17,23
bible,PSA,104:24:00,The earth is full of your riches.,riches,93,99
bible,EZE,08:16,"He brought me into the inner court of Yahweh's house; and see, at the door of Yahweh's temple, between the porch and the altar, were about twenty-five men, with their backs toward Yahweh's temple, and their faces toward the east; and they were worshipping the sun toward the east.",backs,167,172
bible,JOB,19:13,"""He has put my brothers far from me.",brothers,15,23
bible,JER,25:27:00,"You shall tell them, Thus says Yahweh of Armies, the God of Israel: Drink, and be drunk, vomit, fall, and rise no more, because of the sword which I will send among you.",fall,96,100
bible,2CH,31:12:00,"They brought in the offerings and the tithes and the dedicated things faithfully: and over them Conaniah the Levite was ruler, and Shimei his brother was second.",offerings,20,29
bible,GEN,42:24:00,"Then he returned to them, and spoke to them, and took Simeon from among them, and bound him before their eyes.",Simeon,98,104
bible,EXO,20:05,"you shall not bow yourself down to them, nor serve them, for I, Yahweh your God, am a jealous God, visiting the iniquity of the fathers on the children, on the third and on the fourth generation of those who hate me,",generation,184,194
